placekey,location_name,street_address,city,date_range_start,latitude,longitude,raw_visit_counts,Rank,same_day_brand,same_day_brand_value,same_month_brand,same_month_brand_value
224-222@5sb-782-w8v,Chipotle Mexican Grill,412 S Randall Rd,Algonquin,2020-09-01T00:00:00-05:00,42.171623,-88.335883,114,4,GameStop,5,Target,41
224-222@5sb-782-w8v,Chipotle Mexican Grill,412 S Randall Rd,Algonquin,2020-09-01T00:00:00-05:00,42.171623,-88.335883,114,5,Costco,4,Jewel-Osco,36
222-222@5pv-ysd-389,Chipotle Mexican Grill,6040 US Highway 6,Portage,2020-06-01T00:00:00-05:00,41.551196,-87.180865,270,1,McDonald's,12,McDonald's,68
222-222@5pv-ysd-389,Chipotle Mexican Grill,6040 US Highway 6,Portage,2020-06-01T00:00:00-05:00,41.551196,-87.180865,270,2,Walmart,8,Walmart,64
222-222@5pv-ysd-389,Chipotle Mexican Grill,6040 US Highway 6,Portage,2020-06-01T00:00:00-05:00,41.551196,-87.180865,270,3,Meijer,7,Speedway,47
222-222@5pv-ysd-389,Chipotle Mexican Grill,6040 US Highway 6,Portage,2020-06-01T00:00:00-05:00,41.551196,-87.180865,270,4,Mattress Firm,6,Meijer,45
222-222@5pv-ysd-389,Chipotle Mexican Grill,6040 US Highway 6,Portage,2020-06-01T00:00:00-05:00,41.551196,-87.180865,270,5,Family Express,6,Dairy Queen,42
224-223@8fc-fp7-rff,Chipotle Mexican Grill,24004 Southwest Fwy Ste 102,Rosenberg,2019-03-01T00:00:00-06:00,29.546262,-95.750284,9,1,GameStop,22,Chevron,63
224-223@8fc-fp7-rff,Chipotle Mexican Grill,24004 Southwest Fwy Ste 102,Rosenberg,2019-03-01T00:00:00-06:00,29.546262,-95.750284,9,2,Academy Sports + Outdoors,22,GameStop,63
224-223@8fc-fp7-rff,Chipotle Mexican Grill,24004 Southwest Fwy Ste 102,Rosenberg,2019-03-01T00:00:00-06:00,29.546262,-95.750284,9,3,Love's Travel Stops and Country Stores,22,Valero Energy,63
224-223@8fc-fp7-rff,Chipotle Mexican Grill,24004 Southwest Fwy Ste 102,Rosenberg,2019-03-01T00:00:00-06:00,29.546262,-95.750284,9,4,Shell Oil,22,Shell Oil,63
224-223@8fc-fp7-rff,Chipotle Mexican Grill,24004 Southwest Fwy Ste 102,Rosenberg,2019-03-01T00:00:00-06:00,29.546262,-95.750284,9,5,Dollar Tree,22,Walmart,50
222-222@63j-rkj-bx5,Chipotle Mexican Grill,1558 E Wooster St,Bowling Green,2020-10-01T00:00:00-04:00,41.373959,-83.624627,1128,1,McDonald's,8,McDonald's,64
222-222@63j-rkj-bx5,Chipotle Mexican Grill,1558 E Wooster St,Bowling Green,2020-10-01T00:00:00-04:00,41.373959,-83.624627,1128,2,Walmart,8,Walmart,56
222-222@63j-rkj-bx5,Chipotle Mexican Grill,1558 E Wooster St,Bowling Green,2020-10-01T00:00:00-04:00,41.373959,-83.624627,1128,3,Starbucks,4,Starbucks,46
222-222@63j-rkj-bx5,Chipotle Mexican Grill,1558 E Wooster St,Bowling Green,2020-10-01T00:00:00-04:00,41.373959,-83.624627,1128,4,Kroger,4,Kroger,42
222-222@63j-rkj-bx5,Chipotle Mexican Grill,1558 E Wooster St,Bowling Green,2020-10-01T00:00:00-04:00,41.373959,-83.624627,1128,5,Circle K Gas,4,Taco Bell,34
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2021-03-01T00:00:00-05:00,30.141237,-81.546351,446,1,McDonald's,8,Walmart,58
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2021-03-01T00:00:00-05:00,30.141237,-81.546351,446,2,GATE,8,GATE,57
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2021-03-01T00:00:00-05:00,30.141237,-81.546351,446,3,Walmart,7,Publix Super Markets,56
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2021-03-01T00:00:00-05:00,30.141237,-81.546351,446,4,Zoës Kitchen,6,Shell Oil,55
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2021-03-01T00:00:00-05:00,30.141237,-81.546351,446,5,Shell Oil,6,McDonald's,53
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2019-06-01T00:00:00-04:00,30.141237,-81.546351,493,1,Walmart,11,Walmart,60
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2019-06-01T00:00:00-04:00,30.141237,-81.546351,493,2,McDonald's,7,Publix Super Markets,49
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2019-06-01T00:00:00-04:00,30.141237,-81.546351,493,3,Publix Super Markets,4,McDonald's,47
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2019-06-01T00:00:00-04:00,30.141237,-81.546351,493,4,Simon mall,4,Shell Oil,46
223-222@8gp-48j-8vz,Chipotle Mexican Grill,13920 Old Saint Augustine Rd Ste 105,Jacksonville,2019-06-01T00:00:00-04:00,30.141237,-81.546351,493,5,GATE,4,GATE,43
223-222@5x4-48d-brk,Chipotle Mexican Grill,401 NE Northgate Way Spc 1119,Seattle,2019-08-01T00:00:00-07:00,47.705,-122.326616,1135,1,Simon mall,100,Simon mall,100
223-222@5x4-48d-brk,Chipotle Mexican Grill,401 NE Northgate Way Spc 1119,Seattle,2019-08-01T00:00:00-07:00,47.705,-122.326616,1135,2,ULTA Beauty,8,Starbucks,47
223-222@5x4-48d-brk,Chipotle Mexican Grill,401 NE Northgate Way Spc 1119,Seattle,2019-08-01T00:00:00-07:00,47.705,-122.326616,1135,3,Starbucks,5,Costco,36
223-222@5x4-48d-brk,Chipotle Mexican Grill,401 NE Northgate Way Spc 1119,Seattle,2019-08-01T00:00:00-07:00,47.705,-122.326616,1135,4,Barnes and Noble,3,McDonald's,32
223-222@5x4-48d-brk,Chipotle Mexican Grill,401 NE Northgate Way Spc 1119,Seattle,2019-08-01T00:00:00-07:00,47.705,-122.326616,1135,5,Five Guys,3,Safeway Pharmacy,27
22c-222@8fz-rzs-gkz,Chipotle Mexican Grill,6714 Forest Hill Blvd,Greenacres,2019-09-01T00:00:00-04:00,26.648224,-80.146188,385,1,Walmart,6,Walmart,61
22c-222@8fz-rzs-gkz,Chipotle Mexican Grill,6714 Forest Hill Blvd,Greenacres,2019-09-01T00:00:00-04:00,26.648224,-80.146188,385,2,McDonald's,5,McDonald's,51
22c-222@8fz-rzs-gkz,Chipotle Mexican Grill,6714 Forest Hill Blvd,Greenacres,2019-09-01T00:00:00-04:00,26.648224,-80.146188,385,3,Goodwill Industries,3,Publix Super Markets,42
22c-222@8fz-rzs-gkz,Chipotle Mexican Grill,6714 Forest Hill Blvd,Greenacres,2019-09-01T00:00:00-04:00,26.648224,-80.146188,385,4,Publix Super Markets,3,Dunkin',38
22c-222@8fz-rzs-gkz,Chipotle Mexican Grill,6714 Forest Hill Blvd,Greenacres,2019-09-01T00:00:00-04:00,26.648224,-80.146188,385,5,Dunkin',3,Mobil,35
zzy-222@8g7-2p8-v2k,Chipotle Mexican Grill,1650 Scenic Highway S,Snellville,2021-06-01T00:00:00-04:00,33.882403,-84.010515,539,1,QuikTrip,9,QuikTrip,65
zzy-222@8g7-2p8-v2k,Chipotle Mexican Grill,1650 Scenic Highway S,Snellville,2021-06-01T00:00:00-04:00,33.882403,-84.010515,539,2,Kroger Fuel Center,9,Walmart,63
zzy-222@8g7-2p8-v2k,Chipotle Mexican Grill,1650 Scenic Highway S,Snellville,2021-06-01T00:00:00-04:00,33.882403,-84.010515,539,3,Chick-fil-A,7,Chick-fil-A,62
zzy-222@8g7-2p8-v2k,Chipotle Mexican Grill,1650 Scenic Highway S,Snellville,2021-06-01T00:00:00-04:00,33.882403,-84.010515,539,4,McDonald's,6,McDonald's,60
zzy-222@8g7-2p8-v2k,Chipotle Mexican Grill,1650 Scenic Highway S,Snellville,2021-06-01T00:00:00-04:00,33.882403,-84.010515,539,5,Walmart,5,Kroger Fuel Center,45
223-222@5pw-2kx-bp9,Chipotle Mexican Grill,7173 S Kingery Hwy,Willowbrook,2020-03-01T00:00:00-06:00,41.758677,-87.94432,361,1,Jewel-Osco,7,Jewel-Osco,42
223-222@5pw-2kx-bp9,Chipotle Mexican Grill,7173 S Kingery Hwy,Willowbrook,2020-03-01T00:00:00-06:00,41.758677,-87.94432,361,2,Portillo's Restaurants,6,Target,42
223-222@5pw-2kx-bp9,Chipotle Mexican Grill,7173 S Kingery Hwy,Willowbrook,2020-03-01T00:00:00-06:00,41.758677,-87.94432,361,3,Target,5,McDonald's,39
223-222@5pw-2kx-bp9,Chipotle Mexican Grill,7173 S Kingery Hwy,Willowbrook,2020-03-01T00:00:00-06:00,41.758677,-87.94432,361,4,Speedway,5,Walgreens,35
223-222@5pw-2kx-bp9,Chipotle Mexican Grill,7173 S Kingery Hwy,Willowbrook,2020-03-01T00:00:00-06:00,41.758677,-87.94432,361,5,Starbucks,4,Walmart,35
zzw-229@5pw-6rk-pd9,Chipotle Mexican Grill,5373 Touhy Ave,Skokie,2021-10-01T00:00:00-05:00,42.011392,-87.762841,291,1,Starbucks,7,McDonald's,64
zzw-229@5pw-6rk-pd9,Chipotle Mexican Grill,5373 Touhy Ave,Skokie,2021-10-01T00:00:00-05:00,42.011392,-87.762841,291,2,McDonald's,6,Starbucks,50
zzw-229@5pw-6rk-pd9,Chipotle Mexican Grill,5373 Touhy Ave,Skokie,2021-10-01T00:00:00-05:00,42.011392,-87.762841,291,3,BP,6,Target,47
zzw-229@5pw-6rk-pd9,Chipotle Mexican Grill,5373 Touhy Ave,Skokie,2021-10-01T00:00:00-05:00,42.011392,-87.762841,291,4,Walmart,4,Walmart,42
zzw-229@5pw-6rk-pd9,Chipotle Mexican Grill,5373 Touhy Ave,Skokie,2021-10-01T00:00:00-05:00,42.011392,-87.762841,291,5,Target,4,Jewel-Osco,38
223-222@5xc-q5g-p5f,Chipotle Mexican Grill,29991 SW Town Center Loop W Ste A,Wilsonville,2021-12-01T00:00:00-08:00,45.303136,-122.766208,160,1,McDonald's,10,Starbucks,65
223-222@5xc-q5g-p5f,Chipotle Mexican Grill,29991 SW Town Center Loop W Ste A,Wilsonville,2021-12-01T00:00:00-08:00,45.303136,-122.766208,160,2,Dutch Bros Coffee,9,McDonald's,62
223-222@5xc-q5g-p5f,Chipotle Mexican Grill,29991 SW Town Center Loop W Ste A,Wilsonville,2021-12-01T00:00:00-08:00,45.303136,-122.766208,160,3,Starbucks,8,Target,61
223-222@5xc-q5g-p5f,Chipotle Mexican Grill,29991 SW Town Center Loop W Ste A,Wilsonville,2021-12-01T00:00:00-08:00,45.303136,-122.766208,160,4,Target,6,Taco Bell,47
223-222@5xc-q5g-p5f,Chipotle Mexican Grill,29991 SW Town Center Loop W Ste A,Wilsonville,2021-12-01T00:00:00-08:00,45.303136,-122.766208,160,5,Noodles & Company,6,Dutch Bros Coffee,47
223-222@5pr-66b-gc5,Chipotle Mexican Grill,20080 W 153rd St,Olathe,2021-11-01T00:00:00-05:00,38.851175,-94.817544,1148,1,McDonald's,11,Walmart,74
223-222@5pr-66b-gc5,Chipotle Mexican Grill,20080 W 153rd St,Olathe,2021-11-01T00:00:00-05:00,38.851175,-94.817544,1148,2,QuikTrip,10,McDonald's,71
223-222@5pr-66b-gc5,Chipotle Mexican Grill,20080 W 153rd St,Olathe,2021-11-01T00:00:00-05:00,38.851175,-94.817544,1148,3,Walmart,9,QuikTrip,69
223-222@5pr-66b-gc5,Chipotle Mexican Grill,20080 W 153rd St,Olathe,2021-11-01T00:00:00-05:00,38.851175,-94.817544,1148,4,Target,9,Target,50
223-222@5pr-66b-gc5,Chipotle Mexican Grill,20080 W 153rd St,Olathe,2021-11-01T00:00:00-05:00,38.851175,-94.817544,1148,5,Phillips 66,6,Sonic,47
223-223@63r-6r3-6c5,Chipotle Mexican Grill,3333 Olney Sandy Spring Rd,Olney,2022-03-01T00:00:00-05:00,39.153228,-77.066173,874,1,McDonald's,13,McDonald's,68
223-223@63r-6r3-6c5,Chipotle Mexican Grill,3333 Olney Sandy Spring Rd,Olney,2022-03-01T00:00:00-05:00,39.153228,-77.066173,874,2,Chick-fil-A,10,Chick-fil-A,50
223-223@63r-6r3-6c5,Chipotle Mexican Grill,3333 Olney Sandy Spring Rd,Olney,2022-03-01T00:00:00-05:00,39.153228,-77.066173,874,3,Safeway,9,Starbucks,44
223-223@63r-6r3-6c5,Chipotle Mexican Grill,3333 Olney Sandy Spring Rd,Olney,2022-03-01T00:00:00-05:00,39.153228,-77.066173,874,4,IHOP,7,Exxon Mobil,42
223-223@63r-6r3-6c5,Chipotle Mexican Grill,3333 Olney Sandy Spring Rd,Olney,2022-03-01T00:00:00-05:00,39.153228,-77.066173,874,5,Popeyes Louisiana Kitchen,6,Subway,42
225-222@8g9-fdv-q9f,Chipotle Mexican Grill,1713 Parkway,Sevierville,2020-07-01T00:00:00-04:00,35.830609,-83.572937,922,1,TangerOutlets,20,Walmart,69
225-222@8g9-fdv-q9f,Chipotle Mexican Grill,1713 Parkway,Sevierville,2020-07-01T00:00:00-04:00,35.830609,-83.572937,922,2,Walmart,9,McDonald's,65
225-222@8g9-fdv-q9f,Chipotle Mexican Grill,1713 Parkway,Sevierville,2020-07-01T00:00:00-04:00,35.830609,-83.572937,922,3,Shell Oil,8,Chick-fil-A,51
225-222@8g9-fdv-q9f,Chipotle Mexican Grill,1713 Parkway,Sevierville,2020-07-01T00:00:00-04:00,35.830609,-83.572937,922,4,McDonald's,8,Shell Oil,51
225-222@8g9-fdv-q9f,Chipotle Mexican Grill,1713 Parkway,Sevierville,2020-07-01T00:00:00-04:00,35.830609,-83.572937,922,5,Kroger,6,TangerOutlets,47
226-222@5sb-83x-2c5,Chipotle Mexican Grill,3821 E Main St,Saint Charles,2019-12-01T00:00:00-06:00,41.920557,-88.265905,662,1,Target,10,Target,58
226-222@5sb-83x-2c5,Chipotle Mexican Grill,3821 E Main St,Saint Charles,2019-12-01T00:00:00-06:00,41.920557,-88.265905,662,2,Walmart,7,McDonald's,55
226-222@5sb-83x-2c5,Chipotle Mexican Grill,3821 E Main St,Saint Charles,2019-12-01T00:00:00-06:00,41.920557,-88.265905,662,3,McDonald's,7,Starbucks,44
226-222@5sb-83x-2c5,Chipotle Mexican Grill,3821 E Main St,Saint Charles,2019-12-01T00:00:00-06:00,41.920557,-88.265905,662,4,Portillo's Restaurants,4,Walmart,41
226-222@5sb-83x-2c5,Chipotle Mexican Grill,3821 E Main St,Saint Charles,2019-12-01T00:00:00-06:00,41.920557,-88.265905,662,5,Starbucks,3,Portillo's Restaurants,39
222-222@628-r67-5s5,Chipotle Mexican Grill,2150 Highway 35,Sea Girt,2020-06-01T00:00:00-04:00,40.139536,-74.060895,85,1,Starbucks,6,Starbucks,40
222-222@628-r67-5s5,Chipotle Mexican Grill,2150 Highway 35,Sea Girt,2020-06-01T00:00:00-04:00,40.139536,-74.060895,85,2,Target,4,Wawa,37
222-222@628-r67-5s5,Chipotle Mexican Grill,2150 Highway 35,Sea Girt,2020-06-01T00:00:00-04:00,40.139536,-74.060895,85,3,QuickChek,2,Target,34
222-222@628-r67-5s5,Chipotle Mexican Grill,2150 Highway 35,Sea Girt,2020-06-01T00:00:00-04:00,40.139536,-74.060895,85,4,Rita's Italian Ice,1,Dunkin',32
222-222@628-r67-5s5,Chipotle Mexican Grill,2150 Highway 35,Sea Girt,2020-06-01T00:00:00-04:00,40.139536,-74.060895,85,5,Planet Fitness,1,7-Eleven,22
222-222@8fy-9q5-zfz,Chipotle Mexican Grill,400 W State Road 436,Altamonte Springs,2022-01-01T00:00:00-05:00,28.66124,-81.396683,872,1,McDonald's,10,McDonald's,60
222-222@8fy-9q5-zfz,Chipotle Mexican Grill,400 W State Road 436,Altamonte Springs,2022-01-01T00:00:00-05:00,28.66124,-81.396683,872,2,Chick-fil-A,8,Chick-fil-A,55
222-222@8fy-9q5-zfz,Chipotle Mexican Grill,400 W State Road 436,Altamonte Springs,2022-01-01T00:00:00-05:00,28.66124,-81.396683,872,3,Wawa,7,Walmart,52
222-222@8fy-9q5-zfz,Chipotle Mexican Grill,400 W State Road 436,Altamonte Springs,2022-01-01T00:00:00-05:00,28.66124,-81.396683,872,4,David's Bridal,6,7-Eleven,48
222-222@8fy-9q5-zfz,Chipotle Mexican Grill,400 W State Road 436,Altamonte Springs,2022-01-01T00:00:00-05:00,28.66124,-81.396683,872,5,7-Eleven,6,Wawa,47
zzw-225@5yv-hmc-9zz,Chipotle Mexican Grill,9240 W Sahara Ave Ste 150,Las Vegas,2021-10-01T00:00:00-07:00,36.144763,-115.297403,601,1,Chevron,6,Chevron,62
zzw-225@5yv-hmc-9zz,Chipotle Mexican Grill,9240 W Sahara Ave Ste 150,Las Vegas,2021-10-01T00:00:00-07:00,36.144763,-115.297403,601,2,Starbucks,6,McDonald's,58
zzw-225@5yv-hmc-9zz,Chipotle Mexican Grill,9240 W Sahara Ave Ste 150,Las Vegas,2021-10-01T00:00:00-07:00,36.144763,-115.297403,601,3,McDonald's,6,Starbucks,58
zzw-225@5yv-hmc-9zz,Chipotle Mexican Grill,9240 W Sahara Ave Ste 150,Las Vegas,2021-10-01T00:00:00-07:00,36.144763,-115.297403,601,4,ARCO,5,Walmart,45
zzw-225@5yv-hmc-9zz,Chipotle Mexican Grill,9240 W Sahara Ave Ste 150,Las Vegas,2021-10-01T00:00:00-07:00,36.144763,-115.297403,601,5,Walmart,4,Target,37
225-222@8gp-47p-zmk,Chipotle Mexican Grill,11113 San Jose Blvd Ste 101,Jacksonville,2021-06-01T00:00:00-04:00,30.173647,-81.627796,671,1,Walmart,10,Walmart,57
225-222@8gp-47p-zmk,Chipotle Mexican Grill,11113 San Jose Blvd Ste 101,Jacksonville,2021-06-01T00:00:00-04:00,30.173647,-81.627796,671,2,Bailey's Health & Fitness,7,Publix Super Markets,51
225-222@8gp-47p-zmk,Chipotle Mexican Grill,11113 San Jose Blvd Ste 101,Jacksonville,2021-06-01T00:00:00-04:00,30.173647,-81.627796,671,3,GATE,7,McDonald's,51
225-222@8gp-47p-zmk,Chipotle Mexican Grill,11113 San Jose Blvd Ste 101,Jacksonville,2021-06-01T00:00:00-04:00,30.173647,-81.627796,671,4,Publix Super Markets,7,Chick-fil-A,50
225-222@8gp-47p-zmk,Chipotle Mexican Grill,11113 San Jose Blvd Ste 101,Jacksonville,2021-06-01T00:00:00-04:00,30.173647,-81.627796,671,5,McDonald's,6,GATE,48
227-225@62j-rjp-z75,Chipotle Mexican Grill,90 Pleasant Valley St,Methuen Town,2020-03-01T00:00:00-05:00,42.744038,-71.156588,17,1,GameStop,18,McDonald's,59
227-225@62j-rjp-z75,Chipotle Mexican Grill,90 Pleasant Valley St,Methuen Town,2020-03-01T00:00:00-05:00,42.744038,-71.156588,17,2,Walmart,12,Market Basket,47
227-225@62j-rjp-z75,Chipotle Mexican Grill,90 Pleasant Valley St,Methuen Town,2020-03-01T00:00:00-05:00,42.744038,-71.156588,17,3,Target,12,Dunkin',47
227-225@62j-rjp-z75,Chipotle Mexican Grill,90 Pleasant Valley St,Methuen Town,2020-03-01T00:00:00-05:00,42.744038,-71.156588,17,4,Chick-fil-A,12,GameStop,41
227-225@62j-rjp-z75,Chipotle Mexican Grill,90 Pleasant Valley St,Methuen Town,2020-03-01T00:00:00-05:00,42.744038,-71.156588,17,5,Planet Fitness,6,Walmart,35
223-223@627-w2p-gff,Chipotle Mexican Grill,349 Lake Ave,Metuchen,2020-02-01T00:00:00-05:00,40.540914,-74.366081,357,1,Costco,4,Dunkin',45
223-223@627-w2p-gff,Chipotle Mexican Grill,349 Lake Ave,Metuchen,2020-02-01T00:00:00-05:00,40.540914,-74.366081,357,2,McDonald's,4,Simon mall,39
223-223@627-w2p-gff,Chipotle Mexican Grill,349 Lake Ave,Metuchen,2020-02-01T00:00:00-05:00,40.540914,-74.366081,357,3,Dunkin',3,Walmart,33
223-223@627-w2p-gff,Chipotle Mexican Grill,349 Lake Ave,Metuchen,2020-02-01T00:00:00-05:00,40.540914,-74.366081,357,4,Simon mall,3,Starbucks,31
223-223@627-w2p-gff,Chipotle Mexican Grill,349 Lake Ave,Metuchen,2020-02-01T00:00:00-05:00,40.540914,-74.366081,357,5,Barnes and Noble College,3,McDonald's,31
222-222@63v-byv-wp9,Chipotle Mexican Grill,9754 State Route 14,Streetsboro,2020-01-01T00:00:00-05:00,41.251005,-81.36344,2,1,Sheetz,50,Walmart,100
zzw-222@645-9tc-nkf,Chipotle Mexican Grill,941 International Dr Ste 1,Wilmington,2020-11-01T00:00:00-04:00,34.242669,-77.828314,380,1,Chick-fil-A,8,Chick-fil-A,61
zzw-222@645-9tc-nkf,Chipotle Mexican Grill,941 International Dr Ste 1,Wilmington,2020-11-01T00:00:00-04:00,34.242669,-77.828314,380,2,Walmart,6,Walmart,56
zzw-222@645-9tc-nkf,Chipotle Mexican Grill,941 International Dr Ste 1,Wilmington,2020-11-01T00:00:00-04:00,34.242669,-77.828314,380,3,McDonald's,5,McDonald's,51
zzw-222@645-9tc-nkf,Chipotle Mexican Grill,941 International Dr Ste 1,Wilmington,2020-11-01T00:00:00-04:00,34.242669,-77.828314,380,4,Barnes and Noble,5,Starbucks,41
zzw-222@645-9tc-nkf,Chipotle Mexican Grill,941 International Dr Ste 1,Wilmington,2020-11-01T00:00:00-04:00,34.242669,-77.828314,380,5,Starbucks,4,Target,30
222-222@63j-vvj-975,Chipotle Mexican Grill,515 Hebron Rd,Heath,2019-01-01T00:00:00-05:00,40.038366,-82.429939,630,1,Walmart,5,Kroger,55
222-222@63j-vvj-975,Chipotle Mexican Grill,515 Hebron Rd,Heath,2019-01-01T00:00:00-05:00,40.038366,-82.429939,630,2,Kroger,4,Walmart,53
222-222@63j-vvj-975,Chipotle Mexican Grill,515 Hebron Rd,Heath,2019-01-01T00:00:00-05:00,40.038366,-82.429939,630,3,McDonald's,4,McDonald's,52
222-222@63j-vvj-975,Chipotle Mexican Grill,515 Hebron Rd,Heath,2019-01-01T00:00:00-05:00,40.038366,-82.429939,630,4,Target,3,Wendy's,40
222-222@63j-vvj-975,Chipotle Mexican Grill,515 Hebron Rd,Heath,2019-01-01T00:00:00-05:00,40.038366,-82.429939,630,5,Speedway,3,BP,38
225-222@63j-c3y-7t9,Chipotle Mexican Grill,589 Ring Rd,Harrison,2021-08-01T00:00:00-04:00,39.260603,-84.79342,470,1,The Little Clinic,9,McDonald's,71
225-222@63j-c3y-7t9,Chipotle Mexican Grill,589 Ring Rd,Harrison,2021-08-01T00:00:00-04:00,39.260603,-84.79342,470,2,McDonald's,8,Skyline Chili,66
225-222@63j-c3y-7t9,Chipotle Mexican Grill,589 Ring Rd,Harrison,2021-08-01T00:00:00-04:00,39.260603,-84.79342,470,3,UDF (United Dairy Farmers),7,The Little Clinic,59
225-222@63j-c3y-7t9,Chipotle Mexican Grill,589 Ring Rd,Harrison,2021-08-01T00:00:00-04:00,39.260603,-84.79342,470,4,Staples,6,Shell Oil,57
225-222@63j-c3y-7t9,Chipotle Mexican Grill,589 Ring Rd,Harrison,2021-08-01T00:00:00-04:00,39.260603,-84.79342,470,5,Dairy Queen,6,UDF (United Dairy Farmers),52
zzw-222@8dy-ry5-qmk,Chipotle Mexican Grill,1934 Hammond Square Dr,Hammond,2022-02-01T00:00:00-06:00,30.482037,-90.459484,73,1,Walmart,17,Walmart,79
zzw-222@8dy-ry5-qmk,Chipotle Mexican Grill,1934 Hammond Square Dr,Hammond,2022-02-01T00:00:00-06:00,30.482037,-90.459484,73,2,Sonic,10,Dollar General,68
zzw-222@8dy-ry5-qmk,Chipotle Mexican Grill,1934 Hammond Square Dr,Hammond,2022-02-01T00:00:00-06:00,30.482037,-90.459484,73,3,T.J. Maxx,9,McDonald's,61
zzw-222@8dy-ry5-qmk,Chipotle Mexican Grill,1934 Hammond Square Dr,Hammond,2022-02-01T00:00:00-06:00,30.482037,-90.459484,73,4,Dollar General,9,RaceTrac,55
zzw-222@8dy-ry5-qmk,Chipotle Mexican Grill,1934 Hammond Square Dr,Hammond,2022-02-01T00:00:00-06:00,30.482037,-90.459484,73,5,Walgreens,9,Sonic,52
223-222@8fy-7xv-26k,Chipotle Mexican Grill,2610 S Semoran Blvd,Orlando,2021-10-01T00:00:00-04:00,28.514251,-81.311075,532,1,Walmart,10,Walmart,74
223-222@8fy-7xv-26k,Chipotle Mexican Grill,2610 S Semoran Blvd,Orlando,2021-10-01T00:00:00-04:00,28.514251,-81.311075,532,2,Wawa,9,McDonald's,64
223-222@8fy-7xv-26k,Chipotle Mexican Grill,2610 S Semoran Blvd,Orlando,2021-10-01T00:00:00-04:00,28.514251,-81.311075,532,3,McDonald's,9,Wawa,61
223-222@8fy-7xv-26k,Chipotle Mexican Grill,2610 S Semoran Blvd,Orlando,2021-10-01T00:00:00-04:00,28.514251,-81.311075,532,4,Starbucks,8,7-Eleven,57
223-222@8fy-7xv-26k,Chipotle Mexican Grill,2610 S Semoran Blvd,Orlando,2021-10-01T00:00:00-04:00,28.514251,-81.311075,532,5,7-Eleven,5,Starbucks,56
224-222@63r-tx9-jqf,Chipotle Mexican Grill,2457 Prince William Pkwy,Woodbridge,2020-08-01T00:00:00-04:00,38.652783,-77.286052,470,1,Street Corner,13,McDonald's,60
224-222@63r-tx9-jqf,Chipotle Mexican Grill,2457 Prince William Pkwy,Woodbridge,2020-08-01T00:00:00-04:00,38.652783,-77.286052,470,2,McDonald's,6,Walmart,53
224-222@63r-tx9-jqf,Chipotle Mexican Grill,2457 Prince William Pkwy,Woodbridge,2020-08-01T00:00:00-04:00,38.652783,-77.286052,470,3,Chick-fil-A,6,Chick-fil-A,50
224-222@63r-tx9-jqf,Chipotle Mexican Grill,2457 Prince William Pkwy,Woodbridge,2020-08-01T00:00:00-04:00,38.652783,-77.286052,470,4,IKEA,5,Target,49
224-222@63r-tx9-jqf,Chipotle Mexican Grill,2457 Prince William Pkwy,Woodbridge,2020-08-01T00:00:00-04:00,38.652783,-77.286052,470,5,Walmart,5,Street Corner,48
224-223@8gg-3jh-c3q,Chipotle Mexican Grill,9821 Northlake Centre Pkwy,Charlotte,2019-09-01T00:00:00-04:00,35.348785,-80.857777,331,1,Chick-fil-A,8,Chick-fil-A,55
224-223@8gg-3jh-c3q,Chipotle Mexican Grill,9821 Northlake Centre Pkwy,Charlotte,2019-09-01T00:00:00-04:00,35.348785,-80.857777,331,2,McDonald's,7,McDonald's,53
224-223@8gg-3jh-c3q,Chipotle Mexican Grill,9821 Northlake Centre Pkwy,Charlotte,2019-09-01T00:00:00-04:00,35.348785,-80.857777,331,3,Target,6,Walmart,52
224-223@8gg-3jh-c3q,Chipotle Mexican Grill,9821 Northlake Centre Pkwy,Charlotte,2019-09-01T00:00:00-04:00,35.348785,-80.857777,331,4,Walmart,6,Exxon Mobil,40
224-223@8gg-3jh-c3q,Chipotle Mexican Grill,9821 Northlake Centre Pkwy,Charlotte,2019-09-01T00:00:00-04:00,35.348785,-80.857777,331,5,Scrubs & Beyond,5,Target,37
zzy-223@8fc-8ks-p5f,Chipotle Mexican Grill,4996 Garth Rd,Baytown,2021-06-01T00:00:00-05:00,29.7797,-94.977222,797,1,Walmart,10,Walmart,74
